both_policies_same_alternative,editorial,identity,post_index,production,production_editorial_same,production_identity_same,quote_hash,quote_text,run_id
False,t62.jpg,t62.jpg,10,t62.jpg,True,True,cf0f6b4c44d88fd3ebefd7ddbdbf9f01c2f895b774c43ad6c5f390db5c067e0c,"We should be warned. A society only needs one generation to abandon the task of learning and transmitting its culture, for that culture to become an alien, lifeless, irrelevance. A powerful, radical left-wing clerisy is bent on destroying what every past generation would have understood to be the central purpose of education.",run_0018
False,t55.jpg,t55.jpg,11,t55.jpg,True,True,1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500,"Socialism's results have ranged between the merely shabby and the truly catastrophic - poverty, strife, oppression and, on the killing fields of communism, the deaths this century of perhaps 100 million people.",run_0018
False,tg_5e892c3dc2c64f50bfa16bae89ebe44c7e8176e90d70096859d3588c364d4442.png,tg_5e892c3dc2c64f50bfa16bae89ebe44c7e8176e90d70096859d3588c364d4442.png,12,tg_5e892c3dc2c64f50bfa16bae89ebe44c7e8176e90d70096859d3588c364d4442.png,True,True,bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662,And what a prize we have to fight for: no less than the chance to banish from our land the dark divisive clouds of Marxist socialism.,run_0018
False,t50.jpg,t50.jpg,13,t50.jpg,True,True,a4f1d422097a48114bf30a587c04cf05859ff030d2df3d5d9051c6ca57a7943c,When all the objectives of government include the achievement of equality - other than equality before the law - that government poses a threat to liberty.,run_0018
False,t60.jpg,t60.jpg,14,t60.jpg,True,True,839dd294b5c3232f95147be8e221ce983197f5f1435cce9cf6f28844976f0f64,"Human progress is best achieved by offering the freest possible scope for the development of individual talents, qualified only by a respect for the qualities and the freedom of others.",run_0018
False,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,15,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,True,True,e9d8f7dff356e2364bd2250fe6a4f4b5aecfde205cf7e66c316e0850a20bf316,You cannot build a great nation or brotherhood of man by spreading envy or hatred.,run_0018
False,t16.jpg,t16.jpg,16,t16.jpg,True,True,a5d5247aeaf51c12cf4cde9b4e00709f034edc201bf2d62d8c39ca16c4854ff3,"There'll never be a perfectly balanced economy. There's no such thing as total security. No job, no business can be guaranteed for ever. No government can free the people from material worries. But government can make people poor. It can waste what people create. Or it can provide the conditions which favour those private efforts and endeavours that bring prosperity.",run_0018
False,t09.jpg,t09.jpg,17,t09.jpg,True,True,b593a0ec642d5ab87e1bacd8d0f5d26f6ee48d48c41b0fd410e02c68e062c7df,"The woman's mission is not to enhance the masculine spirit, but to express the feminine; hers is not to preserve a man-made world, but to create a human world by the infusion of the feminine element into all of its activities.",run_0018
False,tg_5ceb13e34965449fa47555c1e2108e196fb1570290539ef580758be01671a614.png,tg_5ceb13e34965449fa47555c1e2108e196fb1570290539ef580758be01671a614.png,18,tg_5ceb13e34965449fa47555c1e2108e196fb1570290539ef580758be01671a614.png,True,True,cc31169b91e03f39caf805734be0fb1dcc08c8289016b7e3e34815530004a043,Modern liberty rests upon three pillars. They are: representative democracy; economic freedom; and the rule of law.,run_0018
False,t66.jpg,t66.jpg,19,t66.jpg,True,True,bc0fe2f571f31ab6d3bb085d27f048307afb25a864f6b5a9caaec3b3ea0661ae,"There are too many people who imagine that there is something sophisticated about always believing the best of those who hate your country, and the worst of those who defend it.",run_0018
False,t61.jpg,t61.jpg,20,t61.jpg,True,True,eedd44ae6091311a51996b72ece3c5a1f44a867ce2f8df6795495052052cee37,You simply have to give people the opportunity to do better.,run_0018
False,tg_41278618713255420e6676088c07312c0d90d6e688f7c1f58d9dfd33ec3c494f.png,tg_41278618713255420e6676088c07312c0d90d6e688f7c1f58d9dfd33ec3c494f.png,21,tg_41278618713255420e6676088c07312c0d90d6e688f7c1f58d9dfd33ec3c494f.png,True,True,04d26fbb2aa5ad3824e1f452699b6e9265298b84a61458f524e19db273a70550,"To wear your heart on your sleeve isn't a very good plan; you should wear it inside, where it functions best.",run_0018
False,t31.jpg,t67.jpg,22,t67.jpg,False,True,6ce062f766de2e605a62853639dcef2be3e92d097b7d69533e3711975447114b,The battle against socialism is more than the attempt to replace economic error by economic truth. It is a battle for moral and spiritual values. It is precisely socialism which promotes universal dependency on the State and the neglect of all primary duties.,run_0018
False,t35.jpg,t35.jpg,23,t35.jpg,True,True,e259f9a77a234e4d03f415740045fb374b7c68eba06f857d7c79a73500dafe37,"Some Socialists seem to believe that people should just be numbers. We believe they should be individuals. We are all unalike. No one, thank heavens, is like anyone else, however much the Socialists may pretend otherwise.",run_0018
False,tg_ae1ce8a812279c8dd97b71cfcd5efc578ba06dea161ef2de4a2091205eba279e.png,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,24,tg_ae1ce8a812279c8dd97b71cfcd5efc578ba06dea161ef2de4a2091205eba279e.png,True,False,d5371da309d337df802d77431c030251c5fa2c0d453c7e3cc683895f9438875c,"Marxists are quite unable to say why a proletarian revolution, a hate-filled and violent act of expropriation, should be morally cleansing and lead to a better society.",run_0018
False,t03.jpg,t03.jpg,25,t03.jpg,True,True,c5d53bc0acdfd5d99f34fcaa9963cf742d3f2c67a49fe49259cb3afb17e41956,"Communism was the regime for the privileged elite, capitalism the creed for the common man.",run_0018
False,t01.jpg,t01.jpg,26,t01.jpg,True,True,cb0389dcbc1d4532742f73271d0e6b26f62d6b3ada40db984d3a0fa7d25a7a1f,"Socialism does not produce a classless society; on the contrary it produces the most stratified of all societies, divided into two classes: the powerful and the powerless; the party-bureaucratic elite and the manipulated masses.",run_0018
False,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,27,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,True,True,d2b235b5393d164dae7e25b5e88449473531324dda1162fc0cfcdba22b2c9859,"Being democratic is not enough, a majority cannot turn what is wrong into right. In order to be considered truly free, countries must also have a deep love of liberty and an abiding respect for the rule of law.",run_0018
False,t10.jpg,t26.jpg,28,t41.jpg,False,False,0f350133f648c71916ffc2a00cb195541115dfb11231e653836bfc19fda685b9,Time and again history beats out the same message. Competition is better for the consumer than State control.,run_0018
False,t65.jpg,t65.jpg,29,t65.jpg,True,True,8ef96d03f90989bfab8874de43795820bd16986fa8b56781fe44d08b5b693201,"The cause of limited government - in which the State is servant not master, custodian not collaborator, umpire not player - is the one beneath whose standard Keith Joseph and I gathered all those years ago.",run_0018
False,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,30,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,True,True,f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161,"Communism, whose denial of liberty of all kinds, personal and economic, was the utter negation of the human spirit.",run_0018
True,t41.jpg,t41.jpg,31,t02.jpg,False,False,680c125e2370e410e2ab7bfac93b8f3348cdef51c05193c3367f4c9011d05896,"In every age, there's a tendency for government to take more power; to take more money; and to make its citizens more and more dependent - and all the while to tell them soothingly it's for their own good.",run_0018
False,t47.jpg,t47.jpg,32,t47.jpg,True,True,7c3abbd29080ede882430a4d7b6cd70223ff539f9f3ca5a192a4c172e827e226,Creating the practical circumstances in which freedom can flourish requires more than the mere parroting of empty phrases like 'human rights'.,run_0018
False,tg_5fbdcee710fe7e18425f4eeefe811890b3c8a03803f78b23685ad11309840679.png,tg_5fbdcee710fe7e18425f4eeefe811890b3c8a03803f78b23685ad11309840679.png,33,tg_5fbdcee710fe7e18425f4eeefe811890b3c8a03803f78b23685ad11309840679.png,True,True,c0c20416dce3033550ca0fc32b1a21b5302986c4595379da090002c38f6aac57,We must match imagination with realism and not so lull people into a sense of euphoria that they come to question the very need for NATO.,run_0018
False,t27.jpg,t27.jpg,34,t27.jpg,True,True,9dc5ca4835ccbf852c20cfa4f12b1bbc0bca099cec991cf44704f69208ff7d9e,"In a system of free trade and free markets poor countries - and poor people - are not poor because others are rich. Indeed, if others became less rich the poor would in all probability become still poorer.",run_0018
False,t04.jpg,t04.jpg,35,t04.jpg,True,True,fee24becc17ea4e5cba2bb45a1fd9e0868a64864667a11ba4a79c95e7053d919,"My friends, every generation has to fight anew the battle for liberty. In my generation, Nazism and then Communism were the enemy, and they very nearly prevailed. Then, as now, strong arms and stout hearts were called upon to sustain the struggle for truth and right.",run_0018
False,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,36,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,True,True,8ee86fceccc2ab211e6b4f20764ba758d8b0278c1fcaa2f46c302f2d440c61b1,"I set out to destroy socialism because it was at odds with the character of the people. We were the first country in the world to roll back the frontiers of socialism, then roll forward the frontiers of freedom. We reclaimed our heritage; we are renewing and carrying it forward.",run_0018
False,t67.jpg,t31.jpg,37,t31.jpg,False,True,df1781edfd001245e669e91a3befd28630e7800981a8709c9625da712fcf0cf2,"One only gets to the top rung of the ladder by steadily climbing up one at a time, and suddenly all sorts of powers, all sorts of abilities which you thought never belonged to you suddenly become within your own possibility and you think, Well, I'll have a go, too.",run_0018
False,t21.jpg,t02.jpg,38,t21.jpg,True,False,c865e3a84539936d5020533a5d571daef9f6ab5fe06dae121fd0087cdee7b92a,"We must be alert to the dangers of over-regulation and creeping control, which any number of fashionable and politically correct agendas demand and which any variety of power-hungry politician will eagerly supply.",run_0018
False,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,39,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,True,False,8bc8b0a04e5f442c60b967f72175b72134382710a1038971003ef8c2c40bc3bd,"New Labour politicians hate so much that Britain stands for, as the Old Left did: it's just that they are better actors.",run_0018
False,t68.jpg,t21.jpg,40,t68.jpg,True,False,283636fc2526ccd22c302f80f6c494c36ec1e612d16f9b5a145d4eca70b14e9b,"There has come into existence a fashionable view that there is no need to accept the verdict of the majority, that the minority should be quite free to bully, even coerce, to get the verdict reversed.",run_0018
False,t26.jpg,t10.jpg,41,t10.jpg,False,True,f900baf560999c350070e4600757cfa22f640c82e510e2f9f5e2c35059263155,"Platitudes? Yes, there are platitudes. Platitudes are there because they are true.",run_0018
False,tg_684fb4425801aebe8e8c52211921567da1cf4bd04cee430a3b30bed03d3276f5.png,tg_ed515fa28c753e1b4650464a11264668a794923c500410c74d6aa85b2f88b417.png,42,tg_684fb4425801aebe8e8c52211921567da1cf4bd04cee430a3b30bed03d3276f5.png,True,False,ecdc08b676d1b1ed7ee2272d9959f809684c41d4cb3b5463727b247713320be7,"Those who don't understand the past are destined to repeat its errors. In words of Thucydides ""History repeats itself"" or Dionysius ""History is philosophy teaching by example"" or  my favourite from Edmund Burke, ""History is a pact between the dead, the living, & the yet unborn.""",run_0018
False,t18.jpg,t22.jpg,43,t22.jpg,False,True,586df70d0ca762e0c657a22adfee9caa7946da42acf90ca013bc3ddfb867b033,I simply do not understand how Ken Clarke could lead today's Conservative Party to anything other than disaster.,run_0018
True,t14.jpg,t14.jpg,44,t18.jpg,False,False,c922a5806879e505e259a3bdadfddb61b1da4d1e3df2b0e9c1ba1012c063a508,Marxist jargon has been replaced by soothing language honed in focus groups. Donkey jackets have given way to Armani suits. Pioneering holidays in Socialist communes have yielded to trendy Tuscan villa-breaks. But the old Left wing rancour and prejudice burn bright within.,run_0018
False,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,45,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,True,True,0195075998545ab93834a331f35b4ac0d8c76543495757aa72874ad8e9fb3448,Inflation is the parent of unemployment and the unseen robber of those who have saved.,run_0018
False,t22.jpg,t68.jpg,46,t26.jpg,False,False,4e255992099e6fbb8794ae0e3e044a12c9f38c263b58015ef9e318a7227a5a21,I call the Conservative Party now to a crusade. Not only the Conservative Party. I appeal to all those men and women of goodwill who do not want a Marxist future for themselves or their children.,run_0018
False,t02.jpg,t18.jpg,47,t12.jpg,False,False,9ca405cce5d93e873fe04501f549fc26591289ed917c0fa9828368106b98e85e,A strong Government knows where to draw the line. It has the confidence to trust the people.,run_0018
False,tg_c0db67b6bec353f4bb347372df011d499bd337d76513f4f5de4a223f3ff99247.png,tg_c0db67b6bec353f4bb347372df011d499bd337d76513f4f5de4a223f3ff99247.png,48,tg_c0db67b6bec353f4bb347372df011d499bd337d76513f4f5de4a223f3ff99247.png,True,True,661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831,"Of course, there is some poverty in capitalist societies: but there is far more poverty - as well as far less freedom - in socialist ones.",run_0018
False,t17.jpg,t17.jpg,49,t17.jpg,True,True,0ece322a106d6443bef89c14e769b28e8a19db61bbefa53c298cb206c2031ffa,Our sovereignty does not come from Brussels - it is ours by right and by heritage.,run_0018
True,t12.jpg,t12.jpg,50,t14.jpg,False,False,15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712,All collectivism is always conducive to oppression: it is only the victims who differ.,run_0018
False,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,tg_184d3bea3fe23bc3fb8460164de9e8535a8f6a7e43b472c1528d8729c659ac13.png,51,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,True,False,db46e7519946d4312907a8b7c7337eea0daaf3689850c2ef35035a6bda062173,"Constitutions have to be written on hearts, not just paper.",run_0018
False,t42.jpg,t42.jpg,52,t42.jpg,True,True,3ba6cfba4bbf0673ce1cf563fb9de4821aded8422c64cbcd4218bf8da951f24d,"In today's world, monopoly trade unions have immense potential for destruction and can inflict severe damage and hardship on their fellow workers - indeed on their fellow trade unionists.",run_0018
False,t57.jpg,t57.jpg,53,t57.jpg,True,True,6e98078da82fb82830e7afbfa5b67fde9b867e201607cca3d43e783348572893,"Socialists say ""publicly owned"". What they mean is ""State controlled"".",run_0018
False,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,54,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,True,True,78a93a309c25dd1f316b7cfcf323a74e9fd1a4a50dea30ea668627ddc40921a2,When will they learn? You cannot build Jerusalem in Brussels.,run_0018
False,t52.jpg,t52.jpg,55,t52.jpg,True,True,c5e8fd131d1111a0b9ac39859c50ba262202fd18baa4c48b8d786abc3a6c6ac7,"For me, and so many others, our ideas of liberty, of honour, of sacrifice, of fellowship, of valour - our idea of Britain herself - have been formed by Churchill's words.",run_0018
True,t32.jpg,t32.jpg,56,t13.jpg,False,False,ced8954ff9e6dcf21b8c1f8947ca252a5d85bb5736748d9125d8f3fbf47ec4b6,Many of our troubles are due to the fact that our people turn to politicians for everything.,run_0018
False,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,57,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,True,True,c9040d5f09e96cfcae62fba63d73e4d255213b39864fd89b623b67c4f8dbd18b,"Peace, freedom and justice are only to be found where people are prepared to defend them.",run_0018
True,t13.jpg,t13.jpg,58,t32.jpg,False,False,0acb6cd5c5ec0ed58b882f3f4077b6f65f04b100ebfde6ace075c1993736b51a,"This Party of ours has been on the defensive for too long. The time has come to counter-attack. The intellectual counter-attack is as important as the counter-attack in Parliament and in the constituencies. If we can win the battle of ideas, then the war will already be half-won.",run_0018
False,t59.jpg,t59.jpg,59,t59.jpg,True,True,771fd65c34f85b3d99e5ad9b6955d6ac5d33d572acbd63d2fc7d3454237c30d1,"The UN depends on consensus & that is simply not an adequate basis for action or for readiness to take combat risks. If we try to rely solely on the UN, we shall rapidly come to see it is as an illusion factory, where copious resolutions become a substitute for effective action.",run_0018
False,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,60,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,True,True,92e3b501f3e59eb4be98daa8addd6711649d56e8d31e3c7b8582a5f0f4fd740e,"Just rewards for inventiveness, energy, foresight and skills; incentives for saving; the creation of real jobs, paid in real money, not confetti money; a nation safe from foreign attack, which stands resolutely in the world for what it knows to be right. Those are our aims.",run_0018
False,t25.jpg,t25.jpg,61,t25.jpg,True,True,abcd58e8e8ff8fa5fa8e3c37fcefb55702beb9f07029fec7c3cc38b966acc5cc,"The idea that some things are more politically correct than others is not new, of course. It has been the guiding sentiment of tyrants in every age who believe that if you can control what people read and thereby what they think then you can control them.",run_0018
False,t36.jpg,t36.jpg,62,t36.jpg,True,True,9efcca12a991db11a019126881080676677742613499ab9623b2048120c23997,"I am a great admirer of Professor Hayek. Some of his books are absolutely supreme - ""The Constitution of Liberty"" and the three volumes on ""Law, Legislation and Liberty"" - and would be well read by almost every hon. Member.",run_0018
False,t40.jpg,t40.jpg,63,t40.jpg,True,True,141d2c98445a18f2becfa8034eaf9c7aa8ce863f1d754a43d64852d716588eb5,"You never compromise with violence. You never compromise with intimidation. You never compromise with those who want to use it to extinguish freedom and democracy, because if you do then the very things for which you stand are extinguished.",run_0018
False,t24.jpg,t24.jpg,64,t24.jpg,True,True,8745cdd4765e0cb0cce3c847e3d9da7b7559e363ceaf34c8fb3ae459a551b7f4,Freedom can be lost more swiftly than it is gained. Even in a parliamentary democracy a Government machine can gradually and silently whittle our freedom away.,run_0018
False,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,65,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,True,True,faad97e5b07130a98c0531f43df62852be170f85927407334fa458f157868935,A world without nuclear weapons would be less stable and more dangerous for all of us.,run_0018
False,t44.jpg,t44.jpg,66,t44.jpg,True,True,27b9bc245abb7d5e022924fd6a02b346fc4a3dfb7837c974cb569461412be069,"We believe that individuals have a right to liberty that no state can take away. That Government is the servant of the people, not its master. That the role of Government is to strengthen our freedom, not deny it. That the economic role of Government is to establish a climate in which enterprise can flourish, not to elbow enterprise out of the way.",run_0018
False,t43.jpg,t43.jpg,67,t43.jpg,True,True,6323672fa80796cd7a7b28c7b5ec08a5e6514c19d7ba7e7204b7d292d2d6fd19,"It would be a bitter irony if we allowed Britain, whether by commission or omission, to fall into the hands of the Labour Party's socialism in disguise - but socialism red in tooth and claw nonetheless.",run_0018
False,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,68,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,True,True,880a2f32c7d03b24c72c6e4e3d8c5799c6a7af14a9497f11881aeddb123d5be7,The spirit of freedom is too strong and too resilient to be crushed by the tanks of tyrants. The same is true in other parts of the world which suffer from the brutality of despotism.,run_0018
False,t20.jpg,t20.jpg,69,t20.jpg,True,True,6934c3253a9b77e82c91387bdb4afe242b58c05b21f5bb6ca2295b34419153fa,"Communism never sleeps, never changes its objectives, nor must we. Our first duty to freedom is to defend our own. Then one day we might export a little to those peoples who have to live without it.",run_0018
False,t11.jpg,t11.jpg,70,t11.jpg,True,True,0164db2b98a39c5cef9d5a6182b3988a16364f514e04be366a39fa1b35254b27,"In the Conservative Party, we have no truck with outmoded Marxist doctrine about class warfare. For us, it is not who you are, who your family is or where you come from that matters. It is what you are and what you can do for our country that counts. That is our vision.",run_0018
False,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,71,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,True,True,81ec5dbd93f167128cd36339f3195eb1b2e9ac6aef69d1ac62395be8ff421c2b,"To set the record straight - once again - I have never minimised the importance of society, only contested the assumption that society means the State rather than other people.",run_0018
False,t48.jpg,t48.jpg,72,t48.jpg,True,True,760a25127dfb9c39cd24af73cf86cbbb76b89d31f6ecdc1eba90b09b0923bbf2,"The doomsters' favourite subject today is climate change. Clearly no plan to alter climate could be considered on anything but a global scale, it provides a marvellous excuse for worldwide, supra-national socialism.",run_0018
True,t65.jpg,t65.jpg,73,t39.jpg,False,False,7cf7275ebbf5e64b621dfc2cc81cc891d5ae02bbcf0d567d2674baafe18bd66a,People from my sort of background needed Grammar schools to compete with children from privileged homes like Shirley Williams and Anthony Wedgwood Benn.,run_0018
False,tg_e0770fc3d6619db33fb692301a29fbf15f0e8e2306bd568064e557a108f69ec3.png,tg_e0770fc3d6619db33fb692301a29fbf15f0e8e2306bd568064e557a108f69ec3.png,74,tg_e0770fc3d6619db33fb692301a29fbf15f0e8e2306bd568064e557a108f69ec3.png,True,True,6ab5606d17db653ecb801f999769c5370c161fc54971eb480f30ac27a669f129,Military intervention without an attainable purpose creates as many problems as it solves.,run_0018
False,t70.jpg,t58.jpg,75,t58.jpg,False,True,cfe7448552ce1f14db2382ac4a56e86220db74742a887e06242f8b8acb48c2f7,You may have to fight a battle more than once to win it.,run_0018
False,t46.jpg,t46.jpg,76,t46.jpg,True,True,5f58655af3683767213b37bb561575c7e2c39f60d21a9111c1cfbfca02ef7d27,The moral fallacy of Socialism is to suppose that conscience can be collectivised.,run_0018
False,t38.jpg,t38.jpg,77,t38.jpg,True,True,8ad833d18c206e9f31e4e45e8479c99ccefd3ecf2c9cc6d5b7e2ef92c3242dc9,"I just owe almost everything to my father and it's passionately interesting for me that the things that I learned in a small town, in a very modest home, are just the things that I believe have won the election.",run_0018
False,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,78,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,True,True,1ae9443573e42259af54c30a0ec90a6a8746e640b09e53ae1c28a4c0a2d0ed6b,"Trade has been a great engine of post-war growth. All have gained from the greater freedom of trade and payments. Freer trade has meant lower prices, more competition and faster growth. And every consumer has benefited.",run_0018
False,t54.jpg,t54.jpg,79,t54.jpg,True,True,164759be8a3cf9d7ad1c880bc4b17b8fac3a8c0325d3f8aafe9f197d65b0be57,"The customer is King, not the politician and the bureaucrat.",run_0018
False,t19.jpg,t19.jpg,80,t19.jpg,True,True,cd6a642bb6539c6b79098f1d599f9dba9c12fc5d9a190caf74cd452f7f9d10d5,Fear is not the basis for foreign policy.,run_0018
False,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,81,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,True,True,ae7bbee968417c001b510b96936b28dc3c1aa1ce05e42c0a6e2424bf1030ab2d,"The State has sucked industry dry to finance its own schemes. But only thriving and profitable industry will give us the money to make real improvements in health, education and pensions.",run_0018
False,t69.jpg,t69.jpg,82,t69.jpg,True,True,67525e37a59e98a593347ba9c86f97bbcda759e7c3279879105611dd42f8e21f,Political and personal freedom are only part of the equation. They are inseparable from economic freedom.,run_0018
False,t61.jpg,t60.jpg,83,t60.jpg,False,True,6e95f7bd33d20a7109ef3ac926bb8043fbd81f5e43a07b47c41d7f784e24192b,"Oh, but you know, you do not achieve anything without trouble, ever.",run_0018
False,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,84,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,True,True,bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1,"I am in politics because of the conflict between good and evil, and I believe that in the end good will triumph.",run_0018
False,t15.jpg,t15.jpg,85,t15.jpg,True,True,2c95b35a3faf922bc70b661477646328e4cf52ddf75943a3fb94df9bcbb4dbea,"I came to office with one deliberate intent: to change Britain from a dependent to a self-reliant society, from a give-it-to-me to a do-it-yourself nation. A get-up-and-go, instead of a sit-back-and-wait-for-it Britain.",run_0018
False,t35.jpg,t35.jpg,86,t35.jpg,True,True,54bcfa6d526fe5de3d3f6db6ee2b1707030258c07c941f3a2c1dcfb9dde87dc1,The power of a highly organised minority is great. But it should not be greater than the power of an elected majority. That is the basis of the democratic contract.,run_0018
False,t08.jpg,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,87,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,False,True,c657fe54330c41e625adb0a38f1b9a2b0069e1f10394b7e3488121fce123050b,Our opponents like to try and make you believe that Conservatism is a privilege of the few. But Conservatism conserves all that is great and best in our national heritage.,run_0018
False,tg_7fcbc9b9b70b6bf56c1d90c0a6e34ecf0e9e31db416700afc372265999e35370.png,t70.jpg,88,t70.jpg,False,True,f8ed0e5baca860d8fab0c52b321080c19dbde2fd9f3dcdd09e6a7d784c4a2d2a,The new dogma about climate change has swept through the left-of-centre governing classes.,run_0018
True,t39.jpg,t39.jpg,89,t29.jpg,False,False,f70a07b2372de9810d6de81c187d2cca606b1d093252e96d7527d3775c814bba,"I'm not hard, I'm frightfully soft - but I will not be hounded. I will not be driven anywhere against my will.",run_0018
False,t06.jpg,t08.jpg,90,t08.jpg,False,True,7c3c83a5f13c69183da08fec26f1954ee8e800f6f920aca21dabba27739895cb,"I am not sure what is meant by those who say that the Party should return to something called ""One Nation Conservatism"". As far as I can tell by their views on European federalism, such people's creed would be better described as ""No Nation Conservatism"".",run_0018
False,tg_fb1906b50638e7e795309417cd776e02c2a0e97cf35b9526628fbb19b9429544.png,tg_bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662.png,91,tg_fb1906b50638e7e795309417cd776e02c2a0e97cf35b9526628fbb19b9429544.png,True,False,a97e6dd2f444ecfbba67977a34be91db40d17eb09c8566fe714e48bffddb11f7,"...The larger the slice taken by government, the smaller the cake available for everyone.",run_0018
True,t09.jpg,t09.jpg,92,t61.jpg,False,False,b3e9b1146de6c8b6fdd0515f496a6775e7e4e5d2864a660ca5d640a63651c346,"The important thing, when you're making fundamental changes, is that you have to persevere until they work.",run_0018
